NZ_CP082327_1_K6983_RS12545	NZ_CP010453_1_BBG7_RS01185	26.3
NZ_CP082327_1_K6983_RS05530	NZ_CP010453_1_BBG7_RS07455	26.4
NZ_CP082327_1_K6983_RS00305	NZ_CP010453_1_BBG7_RS04460	30.0
NZ_CP082327_1_K6983_RS01080	NZ_CP010453_1_BBG7_RS08780	27.9
NZ_CP082327_1_K6983_RS14515	NZ_CP010453_1_BBG7_RS02850	39.5
NZ_CP082327_1_K6983_RS04985	NZ_CP010453_1_BBG7_RS06255	65.0
NZ_CP082327_1_K6983_RS05525	NZ_CP010453_1_BBG7_RS03030	30.5
NZ_CP082327_1_K6983_RS19945	NZ_CP010453_1_BBG7_RS07445	32.0
NZ_CP082327_1_K6983_RS21745	NZ_CP010453_1_BBG7_RS06550	30.3
NZ_CP082327_1_K6983_RS21745	NZ_CP010453_1_BBG7_RS06545	30.2
NZ_CP082327_1_K6983_RS21160	NZ_CP010453_1_BBG7_RS02415	35.8
NZ_CP082327_1_K6983_RS22480	NZ_CP010453_1_BBG7_RS01630	58.5
NZ_CP082327_1_K6983_RS19855	NZ_CP010453_1_BBG7_RS04690	43.5
NZ_CP082327_1_K6983_RS19420	NZ_CP010453_1_BBG7_RS03920	27.0
NZ_CP082327_1_K6983_RS01435	NZ_CP010453_1_BBG7_RS03680	45.0
NZ_CP082327_1_K6983_RS01435	NZ_CP010453_1_BBG7_RS09060	41.5
NZ_CP082327_1_K6983_RS10430	NZ_CP010453_1_BBG7_RS01280	41.7
NZ_CP082327_1_K6983_RS06965	NZ_CP010453_1_BBG7_RS09685	27.0
NZ_CP082327_1_K6983_RS07725	NZ_CP010453_1_BBG7_RS07025	44.4
NZ_CP082327_1_K6983_RS01640	NZ_CP010453_1_BBG7_RS04320	37.3
NZ_CP082327_1_K6983_RS01040	NZ_CP010453_1_BBG7_RS07985	41.5
NZ_CP082327_1_K6983_RS18310	NZ_CP010453_1_BBG7_RS08210	38.8
NZ_CP082327_1_K6983_RS18845	NZ_CP010453_1_BBG7_RS06745	30.0
NZ_CP082327_1_K6983_RS03235	NZ_CP010453_1_BBG7_RS05755	39.4
NZ_CP082327_1_K6983_RS15025	NZ_CP010453_1_BBG7_RS05080	49.7
NZ_CP082327_1_K6983_RS17165	NZ_CP010453_1_BBG7_RS07560	49.6
NZ_CP082327_1_K6983_RS08085	NZ_CP010453_1_BBG7_RS05330	45.6
NZ_CP082327_1_K6983_RS10895	NZ_CP010453_1_BBG7_RS03950	28.1
NZ_CP082327_1_K6983_RS09420	NZ_CP010453_1_BBG7_RS00880	29.6
NZ_CP082327_1_K6983_RS21505	NZ_CP010453_1_BBG7_RS01190	33.2
NZ_CP082327_1_K6983_RS22380	NZ_CP010453_1_BBG7_RS06175	36.3
NZ_CP082327_1_K6983_RS22380	NZ_CP010453_1_BBG7_RS07865	33.4
NZ_CP082327_1_K6983_RS16500	NZ_CP010453_1_BBG7_RS08900	35.5
NZ_CP082327_1_K6983_RS00735	NZ_CP010453_1_BBG7_RS08380	43.4
NZ_CP082327_1_K6983_RS05555	NZ_CP010453_1_BBG7_RS03415	33.1
NZ_CP082327_1_K6983_RS05555	NZ_CP010453_1_BBG7_RS03415	41.4
NZ_CP082327_1_K6983_RS03290	NZ_CP010453_1_BBG7_RS04685	24.9
