NZ_CP021325_1_CA173_RS08795	NZ_CP082327_1_K6983_RS01780	46.5
NZ_CP021325_1_CA173_RS08795	NZ_CP082327_1_K6983_RS12190	41.2
NZ_CP021325_1_CA173_RS03770	NZ_CP082327_1_K6983_RS08860	28.9
NZ_CP021325_1_CA173_RS03770	NZ_CP082327_1_K6983_RS08885	27.4
NZ_CP021325_1_CA173_RS03770	NZ_CP082327_1_K6983_RS06460	29.9
NZ_CP021325_1_CA173_RS06485	NZ_CP082327_1_K6983_RS03760	46.1
NZ_CP021325_1_CA173_RS14175	NZ_CP082327_1_K6983_RS01985	46.9
NZ_CP021325_1_CA173_RS01875	NZ_CP082327_1_K6983_RS13335	43.6
NZ_CP021325_1_CA173_RS13660	NZ_CP082327_1_K6983_RS05830	54.7
NZ_CP021325_1_CA173_RS13680	NZ_CP082327_1_K6983_RS06580	34.9
NZ_CP021325_1_CA173_RS09015	NZ_CP082327_1_K6983_RS06910	30.9
NZ_CP021325_1_CA173_RS04135	NZ_CP082327_1_K6983_RS18460	27.3
NZ_CP021325_1_CA173_RS14040	NZ_CP082327_1_K6983_RS02110	45.5
NZ_CP021325_1_CA173_RS01220	NZ_CP082327_1_K6983_RS16245	43.8
NZ_CP021325_1_CA173_RS11185	NZ_CP082327_1_K6983_RS03235	43.3
NZ_CP021325_1_CA173_RS08305	NZ_CP082327_1_K6983_RS02635	42.4
NZ_CP021325_1_CA173_RS00390	NZ_CP082327_1_K6983_RS00805	39.8
NZ_CP021325_1_CA173_RS00390	NZ_CP082327_1_K6983_RS11715	32.1
NZ_CP021325_1_CA173_RS00390	NZ_CP082327_1_K6983_RS06630	27.4
NZ_CP021325_1_CA173_RS00950	NZ_CP082327_1_K6983_RS09655	33.6
NZ_CP021325_1_CA173_RS08955	NZ_CP082327_1_K6983_RS15315	29.7
NZ_CP021325_1_CA173_RS13320	NZ_CP082327_1_K6983_RS14765	36.2
NZ_CP021325_1_CA173_RS08415	NZ_CP082327_1_K6983_RS09725	42.1
NZ_CP021325_1_CA173_RS02755	NZ_CP082327_1_K6983_RS16295	36.1
NZ_CP021325_1_CA173_RS00210	NZ_CP082327_1_K6983_RS06645	52.8
NZ_CP021325_1_CA173_RS00210	NZ_CP082327_1_K6983_RS03075	36.1
NZ_CP021325_1_CA173_RS00210	NZ_CP082327_1_K6983_RS03505	32.1
NZ_CP021325_1_CA173_RS09445	NZ_CP082327_1_K6983_RS02490	41.7
NZ_CP021325_1_CA173_RS05575	NZ_CP082327_1_K6983_RS14845	35.6
NZ_CP021325_1_CA173_RS05575	NZ_CP082327_1_K6983_RS14375	26.6
NZ_CP021325_1_CA173_RS15585	NZ_CP082327_1_K6983_RS03890	47.4
NZ_CP021325_1_CA173_RS08945	NZ_CP082327_1_K6983_RS02495	38.1
NZ_CP021325_1_CA173_RS07235	NZ_CP082327_1_K6983_RS02720	39.0
NZ_CP021325_1_CA173_RS15065	NZ_CP082327_1_K6983_RS07675	20.2
NZ_CP021325_1_CA173_RS12830	NZ_CP082327_1_K6983_RS06840	31.1
NZ_CP021325_1_CA173_RS12830	NZ_CP082327_1_K6983_RS05900	32.3
NZ_CP021325_1_CA173_RS12830	NZ_CP082327_1_K6983_RS04865	27.6
NZ_CP021325_1_CA173_RS03725	NZ_CP082327_1_K6983_RS08900	33.2
NZ_CP021325_1_CA173_RS03725	NZ_CP082327_1_K6983_RS18020	31.0
NZ_CP021325_1_CA173_RS09010	NZ_CP082327_1_K6983_RS06915	29.5
NZ_CP021325_1_CA173_RS02230	NZ_CP082327_1_K6983_RS20005	37.8
NZ_CP021325_1_CA173_RS15245	NZ_CP082327_1_K6983_RS13900	49.6
NZ_CP021325_1_CA173_RS08080	NZ_CP082327_1_K6983_RS18485	49.8
NZ_CP021325_1_CA173_RS09845	NZ_CP082327_1_K6983_RS12995	38.4
NZ_CP021325_1_CA173_RS03740	NZ_CP082327_1_K6983_RS08875	28.5
NZ_CP021325_1_CA173_RS01460	NZ_CP082327_1_K6983_RS18295	47.1
NZ_CP021325_1_CA173_RS08775	NZ_CP082327_1_K6983_RS12200	52.8
NZ_CP021325_1_CA173_RS07990	NZ_CP082327_1_K6983_RS03755	32.3
NZ_CP021325_1_CA173_RS07990	NZ_CP082327_1_K6983_RS21815	27.0
NZ_CP021325_1_CA173_RS07090	NZ_CP082327_1_K6983_RS21795	38.7
NZ_CP021325_1_CA173_RS07090	NZ_CP082327_1_K6983_RS11985	29.0
NZ_CP021325_1_CA173_RS10720	NZ_CP082327_1_K6983_RS22290	45.6
NZ_CP021325_1_CA173_RS10720	NZ_CP082327_1_K6983_RS09050	30.0
NZ_CP021325_1_CA173_RS01145	NZ_CP082327_1_K6983_RS02285	39.8
NZ_CP021325_1_CA173_RS01145	NZ_CP082327_1_K6983_RS20890	28.9
