NZ_CP021325_1_CA173_RS08795	FM991728_1_HELPY_1258	38.1
NZ_CP021325_1_CA173_RS08795	FM991728_1_HELPY_1015	27.6
NZ_CP021325_1_CA173_RS11250	FM991728_1_HELPY_1157	30.5
NZ_CP021325_1_CA173_RS03770	FM991728_1_HELPY_1032	28.1
NZ_CP021325_1_CA173_RS03770	FM991728_1_HELPY_0756	27.3
NZ_CP021325_1_CA173_RS03770	FM991728_1_HELPY_1355	29.3
NZ_CP021325_1_CA173_RS03770	FM991728_1_HELPY_0383	25.2
NZ_CP021325_1_CA173_RS14175	FM991728_1_HELPY_1295	33.0
NZ_CP021325_1_CA173_RS11625	FM991728_1_HELPY_0691	36.6
NZ_CP021325_1_CA173_RS14040	FM991728_1_HELPY_1270	35.9
NZ_CP021325_1_CA173_RS01220	FM991728_1_HELPY_0871	37.1
NZ_CP021325_1_CA173_RS11185	FM991728_1_HELPY_1588	33.5
NZ_CP021325_1_CA173_RS08305	FM991728_1_HELPY_0310	46.1
NZ_CP021325_1_CA173_RS00390	FM991728_1_HELPY_0093	32.4
NZ_CP021325_1_CA173_RS07240	FM991728_1_HELPY_0366	29.9
NZ_CP021325_1_CA173_RS08415	FM991728_1_HELPY_0122	42.5
NZ_CP021325_1_CA173_RS07135	FM991728_1_HELPY_1012	26.7
NZ_CP021325_1_CA173_RS15585	FM991728_1_HELPY_1321	42.2
NZ_CP021325_1_CA173_RS15065	FM991728_1_HELPY_1111	47.5
NZ_CP021325_1_CA173_RS15065	FM991728_1_HELPY_0210	23.4
NZ_CP021325_1_CA173_RS13705	FM991728_1_HELPY_0534	35.7
NZ_CP021325_1_CA173_RS12830	FM991728_1_HELPY_1247	31.7
NZ_CP021325_1_CA173_RS03725	FM991728_1_HELPY_0412	32.9
NZ_CP021325_1_CA173_RS08080	FM991728_1_HELPY_0086	34.1
NZ_CP021325_1_CA173_RS09845	FM991728_1_HELPY_0204	41.4
NZ_CP021325_1_CA173_RS01460	FM991728_1_HELPY_1566	38.8
NZ_CP021325_1_CA173_RS08775	FM991728_1_HELPY_1255	56.4
NZ_CP021325_1_CA173_RS07990	FM991728_1_HELPY_1201	36.1
NZ_CP021325_1_CA173_RS07090	FM991728_1_HELPY_0840	36.1
NZ_CP021325_1_CA173_RS10720	FM991728_1_HELPY_1069	30.9
NZ_CP021325_1_CA173_RS07415	FM991728_1_HELPY_0913	34.8
NZ_CP021325_1_CA173_RS04280	FM991728_1_HELPY_0316	30.3
NZ_CP021325_1_CA173_RS04280	FM991728_1_HELPY_0608	32.7
NZ_CP021325_1_CA173_RS12595	FM991728_1_HELPY_0926	27.5
NZ_CP021325_1_CA173_RS06965	FM991728_1_HELPY_0116	41.7
NZ_CP021325_1_CA173_RS10330	FM991728_1_HELPY_0731	43.7
NZ_CP021325_1_CA173_RS10355	FM991728_1_HELPY_0929	25.0
NZ_CP021325_1_CA173_RS03850	FM991728_1_HELPY_1091	27.0
NZ_CP021325_1_CA173_RS14160	FM991728_1_HELPY_1292	56.8
NZ_CP021325_1_CA173_RS07160	FM991728_1_HELPY_0587	53.2
NZ_CP021325_1_CA173_RS15035	FM991728_1_HELPY_0477	41.6
NZ_CP021325_1_CA173_RS13540	FM991728_1_HELPY_1458	32.4
NZ_CP021325_1_CA173_RS11975	FM991728_1_HELPY_1301	59.6
NZ_CP021325_1_CA173_RS11975	FM991728_1_HELPY_0722	38.6
NZ_CP021325_1_CA173_RS14825	FM991728_1_HELPY_1453	45.0
NZ_CP021325_1_CA173_RS10960	FM991728_1_HELPY_1030	34.5
NZ_CP021325_1_CA173_RS10135	FM991728_1_HELPY_0120	22.3
NZ_CP021325_1_CA173_RS08225	FM991728_1_HELPY_0592	31.6
NZ_CP021325_1_CA173_RS08135	FM991728_1_HELPY_1216	40.9
NZ_CP021325_1_CA173_RS01610	FM991728_1_HELPY_1263	23.5
NZ_CP021325_1_CA173_RS08790	FM991728_1_HELPY_1257	36.1
NZ_CP021325_1_CA173_RS07970	FM991728_1_HELPY_0429	36.1
NZ_CP021325_1_CA173_RS09825	FM991728_1_HELPY_0709	34.5
NZ_CP021325_1_CA173_RS13225	FM991728_1_HELPY_0158	56.9
NZ_CP021325_1_CA173_RS11910	FM991728_1_HELPY_0768	36.6
NZ_CP021325_1_CA173_RS09570	FM991728_1_HELPY_1451	35.8
NZ_CP021325_1_CA173_RS09570	FM991728_1_HELPY_0895	27.7
NZ_CP021325_1_CA173_RS13475	FM991728_1_HELPY_0847	38.4
NZ_CP021325_1_CA173_RS07405	FM991728_1_HELPY_0264	35.2
NZ_CP021325_1_CA173_RS07405	FM991728_1_HELPY_0974	40.3
NZ_CP021325_1_CA173_RS07205	FM991728_1_HELPY_1487	28.3
NZ_CP021325_1_CA173_RS10485	FM991728_1_HELPY_0947	33.8
NZ_CP021325_1_CA173_RS07895	FM991728_1_HELPY_0959	30.7
NZ_CP021325_1_CA173_RS09465	FM991728_1_HELPY_0926	21.8
NZ_CP021325_1_CA173_RS10695	FM991728_1_HELPY_1070	33.5
NZ_CP021325_1_CA173_RS07875	FM991728_1_HELPY_0085	58.0
NZ_CP021325_1_CA173_RS07875	FM991728_1_HELPY_0085	39.1
NZ_CP021325_1_CA173_RS01270	FM991728_1_HELPY_1174	54.3
NZ_CP021325_1_CA173_RS08455	FM991728_1_HELPY_0025	61.0
NZ_CP021325_1_CA173_RS00985	FM991728_1_HELPY_0688	34.4
NZ_CP021325_1_CA173_RS08785	FM991728_1_HELPY_1256	36.2
NZ_CP021325_1_CA173_RS15580	FM991728_1_HELPY_0197	33.7
