NZ_CP021325_1_CA173_RS15085	CP003278_1_STBHUCCB_19060	24.9
NZ_CP021325_1_CA173_RS08795	CP003278_1_STBHUCCB_42700	48.9
NZ_CP021325_1_CA173_RS08795	CP003278_1_STBHUCCB_17380	43.2
NZ_CP021325_1_CA173_RS03770	CP003278_1_STBHUCCB_5900	29.9
NZ_CP021325_1_CA173_RS03770	CP003278_1_STBHUCCB_10260	29.1
NZ_CP021325_1_CA173_RS03770	CP003278_1_STBHUCCB_10310	27.4
NZ_CP021325_1_CA173_RS06485	CP003278_1_STBHUCCB_31820	46.6
NZ_CP021325_1_CA173_RS14175	CP003278_1_STBHUCCB_43020	47.8
NZ_CP021325_1_CA173_RS06195	CP003278_1_STBHUCCB_8820	45.5
NZ_CP021325_1_CA173_RS13660	CP003278_1_STBHUCCB_3930	54.2
NZ_CP021325_1_CA173_RS13680	CP003278_1_STBHUCCB_5160	35.3
NZ_CP021325_1_CA173_RS13680	CP003278_1_STBHUCCB_2890	34.6
NZ_CP021325_1_CA173_RS09015	CP003278_1_STBHUCCB_5950	30.1
NZ_CP021325_1_CA173_RS06050	CP003278_1_STBHUCCB_8880	67.1
NZ_CP021325_1_CA173_RS14040	CP003278_1_STBHUCCB_43270	45.5
NZ_CP021325_1_CA173_RS01220	CP003278_1_STBHUCCB_24580	44.0
NZ_CP021325_1_CA173_RS11185	CP003278_1_STBHUCCB_33060	43.2
NZ_CP021325_1_CA173_RS08305	CP003278_1_STBHUCCB_34030	46.0
NZ_CP021325_1_CA173_RS00390	CP003278_1_STBHUCCB_40890	38.4
NZ_CP021325_1_CA173_RS00390	CP003278_1_STBHUCCB_16480	32.4
NZ_CP021325_1_CA173_RS00390	CP003278_1_STBHUCCB_5320	28.9
NZ_CP021325_1_CA173_RS06245	CP003278_1_STBHUCCB_8950	51.3
NZ_CP021325_1_CA173_RS00950	CP003278_1_STBHUCCB_12850	32.9
NZ_CP021325_1_CA173_RS08955	CP003278_1_STBHUCCB_23250	28.9
NZ_CP021325_1_CA173_RS13320	CP003278_1_STBHUCCB_22120	35.8
NZ_CP021325_1_CA173_RS08415	CP003278_1_STBHUCCB_13030	41.8
NZ_CP021325_1_CA173_RS02755	CP003278_1_STBHUCCB_24680	36.5
