CP001037_1_Npun_F0220	NZ_CP025533_1_CYL77_RS14600	38.1
CP001037_1_Npun_F6100	NZ_CP025533_1_CYL77_RS06970	57.1
CP001037_1_Npun_F6100	NZ_CP025533_1_CYL77_RS05500	33.9
CP001037_1_Npun_F6100	NZ_CP025533_1_CYL77_RS03380	32.0
CP001037_1_Npun_F1023	NZ_CP025533_1_CYL77_RS15230	54.1
CP001037_1_Npun_F3951	NZ_CP025533_1_CYL77_RS10510	34.7
CP001037_1_Npun_F2857	NZ_CP025533_1_CYL77_RS10365	44.9
CP001037_1_Npun_F2857	NZ_CP025533_1_CYL77_RS10385	32.0
CP001037_1_Npun_F5825	NZ_CP025533_1_CYL77_RS10325	36.0
CP001037_1_Npun_F2808	NZ_CP025533_1_CYL77_RS13975	50.1
CP001037_1_Npun_R5823	NZ_CP025533_1_CYL77_RS01340	24.7
CP001037_1_Npun_R5823	NZ_CP025533_1_CYL77_RS10865	25.1
CP001037_1_Npun_R5823	NZ_CP025533_1_CYL77_RS11945	25.0
CP001037_1_Npun_R3708	NZ_CP025533_1_CYL77_RS05765	31.0
CP001037_1_Npun_R3708	NZ_CP025533_1_CYL77_RS12550	21.7
CP001037_1_Npun_F4985	NZ_CP025533_1_CYL77_RS02550	54.1
CP001037_1_Npun_F4521	NZ_CP025533_1_CYL77_RS04055	30.0
CP001037_1_Npun_F4521	NZ_CP025533_1_CYL77_RS04060	25.7
CP001037_1_Npun_R4390	NZ_CP025533_1_CYL77_RS02625	50.5
CP001037_1_Npun_F4459	NZ_CP025533_1_CYL77_RS15610	33.5
CP001037_1_Npun_F5459	NZ_CP025533_1_CYL77_RS08035	30.5
CP001037_1_Npun_R1331	NZ_CP025533_1_CYL77_RS10435	35.0
CP001037_1_Npun_R4982	NZ_CP025533_1_CYL77_RS10570	39.7
CP001037_1_Npun_F0001	NZ_CP025533_1_CYL77_RS00005	49.9
CP001037_1_Npun_R5787	NZ_CP025533_1_CYL77_RS13505	40.6
CP001037_1_Npun_R4193	NZ_CP025533_1_CYL77_RS00645	52.0
CP001037_1_Npun_F4024	NZ_CP025533_1_CYL77_RS07985	38.5
CP001037_1_Npun_R3508	NZ_CP025533_1_CYL77_RS04965	63.0
CP001037_1_Npun_R5569	NZ_CP025533_1_CYL77_RS10210	34.9
CP001037_1_Npun_R4665	NZ_CP025533_1_CYL77_RS04980	31.1
CP001037_1_Npun_R4665	NZ_CP025533_1_CYL77_RS02130	30.2
CP001037_1_Npun_R4911	NZ_CP025533_1_CYL77_RS04640	35.0
CP001037_1_Npun_F6136	NZ_CP025533_1_CYL77_RS10205	55.4
CP001037_1_Npun_F3458	NZ_CP025533_1_CYL77_RS08285	47.5
CP001037_1_Npun_F0065	NZ_CP025533_1_CYL77_RS07645	44.5
CP001037_1_Npun_F2914	NZ_CP025533_1_CYL77_RS09865	62.5
CP001037_1_Npun_F6583	NZ_CP025533_1_CYL77_RS13125	50.5
CP001037_1_Npun_F1309	NZ_CP025533_1_CYL77_RS02830	39.0
CP001037_1_Npun_R1026	NZ_CP025533_1_CYL77_RS05045	47.9
CP001037_1_Npun_F2374	NZ_CP025533_1_CYL77_RS04805	46.3
CP001037_1_Npun_R5387	NZ_CP025533_1_CYL77_RS11130	54.8
CP001037_1_Npun_R5387	NZ_CP025533_1_CYL77_RS11195	31.9
CP001037_1_Npun_F0851	NZ_CP025533_1_CYL77_RS12005	59.6
CP001037_1_Npun_F2831	NZ_CP025533_1_CYL77_RS15100	38.5
CP001037_1_Npun_F2831	NZ_CP025533_1_CYL77_RS15100	38.6
CP001037_1_Npun_R4945	NZ_CP025533_1_CYL77_RS01080	21.7
CP001037_1_Npun_F4874	NZ_CP025533_1_CYL77_RS13940	39.3
CP001037_1_Npun_R6604	NZ_CP025533_1_CYL77_RS02415	29.4
CP001037_1_Npun_F6058	NZ_CP025533_1_CYL77_RS08130	38.6
CP001037_1_Npun_R5425	NZ_CP025533_1_CYL77_RS10295	47.1
CP001037_1_Npun_R5425	NZ_CP025533_1_CYL77_RS06875	47.9
CP001037_1_Npun_R0306	NZ_CP025533_1_CYL77_RS08120	23.4
CP001037_1_Npun_R0846	NZ_CP025533_1_CYL77_RS09935	36.2
CP001037_1_Npun_F3769	NZ_CP025533_1_CYL77_RS03295	47.3
CP001037_1_Npun_R3968	NZ_CP025533_1_CYL77_RS02400	50.5
CP001037_1_Npun_R2732	NZ_CP025533_1_CYL77_RS11695	40.5
CP001037_1_Npun_R4996	NZ_CP025533_1_CYL77_RS10125	40.8
CP001037_1_Npun_R4996	NZ_CP025533_1_CYL77_RS02860	37.2
CP001037_1_Npun_R1726	NZ_CP025533_1_CYL77_RS01200	30.5
CP001037_1_Npun_R1726	NZ_CP025533_1_CYL77_RS01085	28.9
CP001037_1_Npun_F2029	NZ_CP025533_1_CYL77_RS03215	33.5
CP001037_1_Npun_R2750	NZ_CP025533_1_CYL77_RS05985	42.1
CP001037_1_Npun_F2715	NZ_CP025533_1_CYL77_RS15405	46.4
CP001037_1_Npun_F2715	NZ_CP025533_1_CYL77_RS15425	44.4
CP001037_1_Npun_F4863	NZ_CP025533_1_CYL77_RS06120	56.8
CP001037_1_Npun_R3957	NZ_CP025533_1_CYL77_RS08070	34.2
CP001037_1_Npun_F1719	NZ_CP025533_1_CYL77_RS06055	37.8
CP001037_1_Npun_R6036	NZ_CP025533_1_CYL77_RS15325	34.7
CP001037_1_Npun_F5237	NZ_CP025533_1_CYL77_RS01385	49.7
CP001037_1_Npun_F1625	NZ_CP025533_1_CYL77_RS02610	38.7
CP001037_1_Npun_F1625	NZ_CP025533_1_CYL77_RS02045	35.0
CP001037_1_Npun_F1625	NZ_CP025533_1_CYL77_RS03430	37.0
CP001037_1_Npun_F1625	NZ_CP025533_1_CYL77_RS10625	42.1
CP001037_1_Npun_F1625	NZ_CP025533_1_CYL77_RS08240	35.7
CP001037_1_Npun_F1625	NZ_CP025533_1_CYL77_RS03390	36.6
CP001037_1_Npun_F1625	NZ_CP025533_1_CYL77_RS03385	34.7
CP001037_1_Npun_F0647	NZ_CP025533_1_CYL77_RS05160	30.4
CP001037_1_Npun_F5883	NZ_CP025533_1_CYL77_RS06175	40.6
CP001037_1_Npun_F4035	NZ_CP025533_1_CYL77_RS10160	31.5
CP001037_1_Npun_F3262	NZ_CP025533_1_CYL77_RS11855	48.0
CP001037_1_Npun_F3262	NZ_CP025533_1_CYL77_RS05235	36.8
CP001037_1_Npun_F5054	NZ_CP025533_1_CYL77_RS10155	40.9
CP001037_1_Npun_R1696	NZ_CP025533_1_CYL77_RS07555	33.5
CP001037_1_Npun_R1696	NZ_CP025533_1_CYL77_RS09710	32.6
CP001037_1_Npun_R5717	NZ_CP025533_1_CYL77_RS14745	34.1
CP001037_1_Npun_R5717	NZ_CP025533_1_CYL77_RS03085	27.6
CP001037_1_Npun_R5719	NZ_CP025533_1_CYL77_RS12945	43.1
CP001037_1_Npun_R5719	NZ_CP025533_1_CYL77_RS01875	31.1
CP001037_1_Npun_R0786	NZ_CP025533_1_CYL77_RS10695	33.2
CP001037_1_Npun_R3583	NZ_CP025533_1_CYL77_RS11410	38.1
CP001037_1_Npun_F0081	NZ_CP025533_1_CYL77_RS10385	42.9
CP001037_1_Npun_F0081	NZ_CP025533_1_CYL77_RS10365	31.0
CP001037_1_Npun_F5003	NZ_CP025533_1_CYL77_RS11945	31.2
CP001037_1_Npun_R4384	NZ_CP025533_1_CYL77_RS02655	43.0
CP001037_1_Npun_F3917	NZ_CP025533_1_CYL77_RS05170	37.7
CP001037_1_Npun_F4986	NZ_CP025533_1_CYL77_RS02555	53.3
CP001037_1_Npun_R4804	NZ_CP025533_1_CYL77_RS10840	56.9
CP001037_1_Npun_R0874	NZ_CP025533_1_CYL77_RS13610	21.1
CP001037_1_Npun_R0029	NZ_CP025533_1_CYL77_RS07985	32.4
CP001037_1_Npun_F2660	NZ_CP025533_1_CYL77_RS04865	32.6
CP001037_1_Npun_F6252	NZ_CP025533_1_CYL77_RS01785	37.1
CP001037_1_Npun_R3700	NZ_CP025533_1_CYL77_RS06600	61.3
CP001037_1_Npun_R4389	NZ_CP025533_1_CYL77_RS02630	40.0
CP001037_1_Npun_R1256	NZ_CP025533_1_CYL77_RS04990	30.2
CP001037_1_Npun_R6366	NZ_CP025533_1_CYL77_RS05235	51.0
CP001037_1_Npun_R6366	NZ_CP025533_1_CYL77_RS11855	34.8
CP001037_1_Npun_F5989	NZ_CP025533_1_CYL77_RS05970	37.8
CP001037_1_Npun_R3861	NZ_CP025533_1_CYL77_RS03035	47.1
CP001037_1_Npun_F4156	NZ_CP025533_1_CYL77_RS15285	36.0
CP001037_1_Npun_F3651	NZ_CP025533_1_CYL77_RS08110	43.8
CP001037_1_Npun_R6426	NZ_CP025533_1_CYL77_RS03315	40.1
