CP001037_1_Npun_R5650	OV986001_1_PFLU_5879	33.4
CP001037_1_Npun_F6100	OV986001_1_PFLU_5498	56.5
CP001037_1_Npun_F6100	OV986001_1_PFLU_3600	37.2
CP001037_1_Npun_F6100	OV986001_1_PFLU_1777	34.3
CP001037_1_Npun_F1023	OV986001_1_PFLU_0405	50.5
CP001037_1_Npun_R5647	OV986001_1_PFLU_1549	39.5
CP001037_1_Npun_F2857	OV986001_1_PFLU_5013	46.3
CP001037_1_Npun_F4715	OV986001_1_PFLU_1908	26.4
CP001037_1_Npun_F6223	OV986001_1_PFLU_5438	41.5
CP001037_1_Npun_R0248	OV986001_1_PFLU_1221	37.0
CP001037_1_Npun_R0248	OV986001_1_PFLU_4732	32.2
CP001037_1_Npun_F5825	OV986001_1_PFLU_5010	43.8
CP001037_1_Npun_R5547	OV986001_1_PFLU_3819	41.8
CP001037_1_Npun_F2808	OV986001_1_PFLU_5017	56.2
CP001037_1_Npun_R5823	OV986001_1_PFLU_4321	32.6
CP001037_1_Npun_R5823	OV986001_1_PFLU_0261	25.3
CP001037_1_Npun_R5823	OV986001_1_PFLU_0942	24.6
CP001037_1_Npun_F3132	OV986001_1_PFLU_3285	30.4
CP001037_1_Npun_F0098	OV986001_1_PFLU_4707	38.7
CP001037_1_Npun_R5675	OV986001_1_PFLU_1732A	39.4
CP001037_1_Npun_R5675	OV986001_1_PFLU_3971A	39.4
CP001037_1_Npun_R5675	OV986001_1_PFLU_4572A	39.4
CP001037_1_Npun_R5675	OV986001_1_PFLU_4639A	39.4
CP001037_1_Npun_R3708	OV986001_1_PFLU_5296	30.1
CP001037_1_Npun_R3708	OV986001_1_PFLU_0661	30.3
CP001037_1_Npun_R3708	OV986001_1_PFLU_3046	28.5
CP001037_1_Npun_F4985	OV986001_1_PFLU_5534	44.2
CP001037_1_Npun_F4521	OV986001_1_PFLU_5072	31.0
CP001037_1_Npun_R4390	OV986001_1_PFLU_5527	50.7
CP001037_1_Npun_R5585	OV986001_1_PFLU_0869	43.3
CP001037_1_Npun_F4459	OV986001_1_PFLU_5239	30.0
CP001037_1_Npun_R2557	OV986001_1_PFLU_4599	28.5
CP001037_1_Npun_F5459	OV986001_1_PFLU_1239	33.4
CP001037_1_Npun_R5132	OV986001_1_PFLU_0514	38.9
CP001037_1_Npun_F1592	OV986001_1_PFLU_0111	48.3
CP001037_1_Npun_R1331	OV986001_1_PFLU_1060	36.1
CP001037_1_Npun_F5562	OV986001_1_PFLU_5446	29.6
CP001037_1_Npun_R2415	OV986001_1_PFLU_3551	50.2
CP001037_1_Npun_R2415	OV986001_1_PFLU_3357	29.5
CP001037_1_Npun_F6469	OV986001_1_PFLU_0313	27.0
CP001037_1_Npun_F6469	OV986001_1_PFLU_0376	28.3
CP001037_1_Npun_R4982	OV986001_1_PFLU_0896	47.9
CP001037_1_Npun_R4982	OV986001_1_PFLU_1949	35.9
CP001037_1_Npun_R4176	OV986001_1_PFLU_0686	42.8
CP001037_1_Npun_R4176	OV986001_1_PFLU_0055	31.8
CP001037_1_Npun_R4104	OV986001_1_PFLU_2997	31.7
CP001037_1_Npun_F0001	OV986001_1_PFLU_0001	35.0
CP001037_1_Npun_F6093	OV986001_1_PFLU_4926	30.4
CP001037_1_Npun_F6093	OV986001_1_PFLU_3639	24.9
CP001037_1_Npun_R3440	OV986001_1_PFLU_3031	37.4
CP001037_1_Npun_R3440	OV986001_1_PFLU_3029	35.8
CP001037_1_Npun_R3440	OV986001_1_PFLU_0837	31.7
CP001037_1_Npun_R3440	OV986001_1_PFLU_0115	31.7
CP001037_1_Npun_R3440	OV986001_1_PFLU_3692	22.8
CP001037_1_Npun_F4803	OV986001_1_PFLU_5753	35.9
CP001037_1_Npun_R5787	OV986001_1_PFLU_5337	46.4
CP001037_1_Npun_R3479	OV986001_1_PFLU_1493	39.2
CP001037_1_Npun_R3479	OV986001_1_PFLU_3950	33.9
CP001037_1_Npun_R4193	OV986001_1_PFLU_5241	43.0
CP001037_1_Npun_F4024	OV986001_1_PFLU_1585	37.8
CP001037_1_Npun_R3508	OV986001_1_PFLU_1291	60.0
CP001037_1_Npun_R3508	OV986001_1_PFLU_1903	54.4
CP001037_1_Npun_R5569	OV986001_1_PFLU_1271	39.2
CP001037_1_Npun_F2391	OV986001_1_PFLU_6007	30.5
CP001037_1_Npun_R4665	OV986001_1_PFLU_5911	33.6
CP001037_1_Npun_R4911	OV986001_1_PFLU_0733	38.7
CP001037_1_Npun_F6136	OV986001_1_PFLU_1272	52.4
CP001037_1_Npun_F4514	OV986001_1_PFLU_1203	35.4
CP001037_1_Npun_F3458	OV986001_1_PFLU_4917	49.4
CP001037_1_Npun_F0065	OV986001_1_PFLU_2662	30.2
CP001037_1_Npun_F5008	OV986001_1_PFLU_0647	30.4
CP001037_1_Npun_F5008	OV986001_1_PFLU_0721	24.5
CP001037_1_Npun_R1699	OV986001_1_PFLU_5763	41.4
CP001037_1_Npun_F5444	OV986001_1_PFLU_3811	39.0
CP001037_1_Npun_F2914	OV986001_1_PFLU_1189	61.4
CP001037_1_Npun_F6500	OV986001_1_PFLU_0301	30.7
CP001037_1_Npun_R1026	OV986001_1_PFLU_1704	59.0
CP001037_1_Npun_R1026	OV986001_1_PFLU_2184	47.7
CP001037_1_Npun_F2374	OV986001_1_PFLU_0732	48.1
CP001037_1_Npun_R5387	OV986001_1_PFLU_0348	51.9
CP001037_1_Npun_F0851	OV986001_1_PFLU_3928	57.9
CP001037_1_Npun_F0851	OV986001_1_PFLU_0398	25.2
CP001037_1_Npun_F2831	OV986001_1_PFLU_0537	40.9
CP001037_1_Npun_F2831	OV986001_1_PFLU_0537	54.4
CP001037_1_Npun_F2866	OV986001_1_PFLU_0048	46.8
CP001037_1_Npun_F6004	OV986001_1_PFLU_2645	43.0
CP001037_1_Npun_R6027	OV986001_1_PFLU_5078	43.3
CP001037_1_Npun_R0978	OV986001_1_PFLU_1647	35.0
CP001037_1_Npun_R6439	OV986001_1_PFLU_6129	48.7
CP001037_1_Npun_R6372	OV986001_1_PFLU_0519	35.6
CP001037_1_Npun_F6058	OV986001_1_PFLU_5983	43.6
CP001037_1_Npun_R5425	OV986001_1_PFLU_0258	48.0
CP001037_1_Npun_R5425	OV986001_1_PFLU_1649	39.5
CP001037_1_Npun_R0306	OV986001_1_PFLU_0402	36.3
CP001037_1_Npun_F3769	OV986001_1_PFLU_3931	50.7
CP001037_1_Npun_F3769	OV986001_1_PFLU_2320	50.4
CP001037_1_Npun_F3769	OV986001_1_PFLU_2328	51.1
CP001037_1_Npun_R3968	OV986001_1_PFLU_2777	28.6
CP001037_1_Npun_R3968	OV986001_1_PFLU_1725	25.4
CP001037_1_Npun_R3606	OV986001_1_PFLU_1737	42.2
CP001037_1_Npun_F5471	OV986001_1_PFLU_1641	43.6
CP001037_1_Npun_R2732	OV986001_1_PFLU_4156	39.7
CP001037_1_Npun_R4996	OV986001_1_PFLU_1269	43.4
CP001037_1_Npun_R4996	OV986001_1_PFLU_2733	41.5
CP001037_1_Npun_R3756	OV986001_1_PFLU_4899	39.1
CP001037_1_Npun_R3756	OV986001_1_PFLU_5874	39.9
CP001037_1_Npun_F5602	OV986001_1_PFLU_4216	56.6
CP001037_1_Npun_F2029	OV986001_1_PFLU_0750	34.7
CP001037_1_Npun_R2750	OV986001_1_PFLU_5006	42.4
CP001037_1_Npun_R2750	OV986001_1_PFLU_2011	41.9
CP001037_1_Npun_F2715	OV986001_1_PFLU_1205	59.3
CP001037_1_Npun_F2715	OV986001_1_PFLU_2364	45.0
CP001037_1_Npun_F2715	OV986001_1_PFLU_3184	42.3
CP001037_1_Npun_F2715	OV986001_1_PFLU_2399	30.8
CP001037_1_Npun_F2715	OV986001_1_PFLU_1387	35.6
CP001037_1_Npun_F2715	OV986001_1_PFLU_3335	29.4
CP001037_1_Npun_F4082	OV986001_1_PFLU_0122	33.7
CP001037_1_Npun_F4082	OV986001_1_PFLU_4100	34.6
CP001037_1_Npun_F4863	OV986001_1_PFLU_6120	57.3
CP001037_1_Npun_R3957	OV986001_1_PFLU_2190	34.7
CP001037_1_Npun_R6493	OV986001_1_PFLU_0859	61.5
CP001037_1_Npun_R6493	OV986001_1_PFLU_5420	47.2
CP001037_1_Npun_F1719	OV986001_1_PFLU_4696	32.7
CP001037_1_Npun_F5758	OV986001_1_PFLU_5912	40.5
CP001037_1_Npun_F5237	OV986001_1_PFLU_5500	64.4
CP001037_1_Npun_F5237	OV986001_1_PFLU_5339	45.6
CP001037_1_Npun_F5237	OV986001_1_PFLU_0071	43.8
CP001037_1_Npun_F1625	OV986001_1_PFLU_4089	40.0
CP001037_1_Npun_F1625	OV986001_1_PFLU_4220	38.9
CP001037_1_Npun_F1625	OV986001_1_PFLU_5228	37.1
CP001037_1_Npun_F1625	OV986001_1_PFLU_0590	32.9
CP001037_1_Npun_F1625	OV986001_1_PFLU_4090	36.8
CP001037_1_Npun_F0647	OV986001_1_PFLU_0241	53.5
CP001037_1_Npun_F0647	OV986001_1_PFLU_0242	50.3
CP001037_1_Npun_F0647	OV986001_1_PFLU_3860	52.2
CP001037_1_Npun_F0647	OV986001_1_PFLU_2200	37.7
CP001037_1_Npun_F0647	OV986001_1_PFLU_2729	32.7
CP001037_1_Npun_F0647	OV986001_1_PFLU_2056	31.4
CP001037_1_Npun_F5883	OV986001_1_PFLU_5855	62.8
CP001037_1_Npun_F5883	OV986001_1_PFLU_0253	37.6
CP001037_1_Npun_F5883	OV986001_1_PFLU_0200	28.0
CP001037_1_Npun_F5883	OV986001_1_PFLU_0126	29.8
CP001037_1_Npun_F4035	OV986001_1_PFLU_1277	29.2
CP001037_1_Npun_F3262	OV986001_1_PFLU_5169	50.6
CP001037_1_Npun_F5054	OV986001_1_PFLU_5057	41.7
CP001037_1_Npun_R1696	OV986001_1_PFLU_1306	29.3
CP001037_1_Npun_R5717	OV986001_1_PFLU_3611	40.1
CP001037_1_Npun_R5717	OV986001_1_PFLU_4305	36.6
CP001037_1_Npun_R5719	OV986001_1_PFLU_0894	49.5
CP001037_1_Npun_R0786	OV986001_1_PFLU_5823	60.2
CP001037_1_Npun_R0786	OV986001_1_PFLU_2786	36.5
CP001037_1_Npun_R3583	OV986001_1_PFLU_5591	43.2
CP001037_1_Npun_F0081	OV986001_1_PFLU_5780	47.3
CP001037_1_Npun_F0081	OV986001_1_PFLU_5013	29.8
CP001037_1_Npun_F5003	OV986001_1_PFLU_4186	32.8
CP001037_1_Npun_R4384	OV986001_1_PFLU_5521	49.6
CP001037_1_Npun_F4986	OV986001_1_PFLU_5533	60.1
CP001037_1_Npun_R4804	OV986001_1_PFLU_0952	52.6
CP001037_1_Npun_F5430	OV986001_1_PFLU_3042	30.9
CP001037_1_Npun_R2088	OV986001_1_PFLU_1666	24.6
CP001037_1_Npun_R0029	OV986001_1_PFLU_1585	57.9
CP001037_1_Npun_R0029	OV986001_1_PFLU_3732	55.6
CP001037_1_Npun_R6128	OV986001_1_PFLU_3195	32.6
CP001037_1_Npun_F2660	OV986001_1_PFLU_2805	40.5
CP001037_1_Npun_F2660	OV986001_1_PFLU_3186	38.0
CP001037_1_Npun_F2660	OV986001_1_PFLU_0707	34.7
CP001037_1_Npun_F2660	OV986001_1_PFLU_4096	31.2
CP001037_1_Npun_R0116	OV986001_1_PFLU_0791	32.2
CP001037_1_Npun_R0116	OV986001_1_PFLU_4079	30.4
CP001037_1_Npun_R3700	OV986001_1_PFLU_0492	59.1
CP001037_1_Npun_R5565	OV986001_1_PFLU_5618	25.7
CP001037_1_Npun_R4389	OV986001_1_PFLU_5526	43.2
CP001037_1_Npun_R3868	OV986001_1_PFLU_1851	43.9
CP001037_1_Npun_R1256	OV986001_1_PFLU_2786	51.9
CP001037_1_Npun_F5939	OV986001_1_PFLU_2112	40.6
CP001037_1_Npun_F0941	OV986001_1_PFLU_1299	41.2
CP001037_1_Npun_F6498	OV986001_1_PFLU_5859	71.7
CP001037_1_Npun_R6366	OV986001_1_PFLU_0729	54.8
CP001037_1_Npun_R1819	OV986001_1_PFLU_4321	27.0
CP001037_1_Npun_F0125	OV986001_1_PFLU_0511	35.8
CP001037_1_Npun_R3861	OV986001_1_PFLU_5589	42.7
CP001037_1_Npun_R4606	OV986001_1_PFLU_5489	31.4
CP001037_1_Npun_R4606	OV986001_1_PFLU_4997	32.2
CP001037_1_Npun_F3364	OV986001_1_PFLU_5828	22.0
CP001037_1_Npun_F4156	OV986001_1_PFLU_5410	48.0
CP001037_1_Npun_F3651	OV986001_1_PFLU_0017	37.5
CP001037_1_Npun_F3651	OV986001_1_PFLU_3041	32.3
CP001037_1_Npun_F3651	OV986001_1_PFLU_4500	28.4
