CP001037_1_Npun_F0220	NZ_CP014267_1_AXA72_RS01565	34.1
CP001037_1_Npun_F6100	NZ_CP014267_1_AXA72_RS03550	49.8
CP001037_1_Npun_F3951	NZ_CP014267_1_AXA72_RS01290	24.3
CP001037_1_Npun_F2857	NZ_CP014267_1_AXA72_RS00350	41.5
CP001037_1_Npun_F5825	NZ_CP014267_1_AXA72_RS03765	42.9
CP001037_1_Npun_F0098	NZ_CP014267_1_AXA72_RS03170	29.7
CP001037_1_Npun_F4985	NZ_CP014267_1_AXA72_RS02985	46.2
CP001037_1_Npun_R1331	NZ_CP014267_1_AXA72_RS03165	28.8
CP001037_1_Npun_F0001	NZ_CP014267_1_AXA72_RS03900	26.9
CP001037_1_Npun_R3508	NZ_CP014267_1_AXA72_RS03480	55.0
CP001037_1_Npun_F6136	NZ_CP014267_1_AXA72_RS03615	32.0
CP001037_1_Npun_F3458	NZ_CP014267_1_AXA72_RS00250	36.9
CP001037_1_Npun_F2914	NZ_CP014267_1_AXA72_RS02830	46.4
CP001037_1_Npun_F2374	NZ_CP014267_1_AXA72_RS00410	46.9
CP001037_1_Npun_F0851	NZ_CP014267_1_AXA72_RS03830	30.8
CP001037_1_Npun_F4874	NZ_CP014267_1_AXA72_RS03100	34.4
CP001037_1_Npun_R6439	NZ_CP014267_1_AXA72_RS03225	38.6
CP001037_1_Npun_R0846	NZ_CP014267_1_AXA72_RS01575	35.2
CP001037_1_Npun_F4863	NZ_CP014267_1_AXA72_RS03450	52.6
CP001037_1_Npun_R3957	NZ_CP014267_1_AXA72_RS00755	25.4
CP001037_1_Npun_F3262	NZ_CP014267_1_AXA72_RS03260	44.3
CP001037_1_Npun_R3583	NZ_CP014267_1_AXA72_RS02010	29.1
CP001037_1_Npun_F0081	NZ_CP014267_1_AXA72_RS02445	36.1
CP001037_1_Npun_R4384	NZ_CP014267_1_AXA72_RS01020	38.6
CP001037_1_Npun_F4986	NZ_CP014267_1_AXA72_RS02980	45.8
CP001037_1_Npun_R0874	NZ_CP014267_1_AXA72_RS01430	43.3
CP001037_1_Npun_R4389	NZ_CP014267_1_AXA72_RS00995	34.0
CP001037_1_Npun_R6366	NZ_CP014267_1_AXA72_RS00145	46.7
CP001037_1_Npun_R3861	NZ_CP014267_1_AXA72_RS00335	35.5
CP001037_1_Npun_F4156	NZ_CP014267_1_AXA72_RS02200	33.4
CP001037_1_Npun_F4156	NZ_CP014267_1_AXA72_RS02775	30.0
CP001037_1_Npun_R3869	NZ_CP014267_1_AXA72_RS03815	30.7
CP001037_1_Npun_F1478	NZ_CP014267_1_AXA72_RS03010	33.7
CP001037_1_Npun_F1478	NZ_CP014267_1_AXA72_RS02200	21.7
CP001037_1_Npun_F5930	NZ_CP014267_1_AXA72_RS00125	36.9
CP001037_1_Npun_F5938	NZ_CP014267_1_AXA72_RS02465	42.3
CP001037_1_Npun_R3936	NZ_CP014267_1_AXA72_RS02180	33.2
CP001037_1_Npun_R5420	NZ_CP014267_1_AXA72_RS00245	22.2
CP001037_1_Npun_F0949	NZ_CP014267_1_AXA72_RS01220	35.4
CP001037_1_Npun_F6197	NZ_CP014267_1_AXA72_RS02175	31.6
CP001037_1_Npun_F0562	NZ_CP014267_1_AXA72_RS02415	31.2
CP001037_1_Npun_R3889	NZ_CP014267_1_AXA72_RS00715	23.8
CP001037_1_Npun_F4987	NZ_CP014267_1_AXA72_RS02980	44.6
CP001037_1_Npun_F4987	NZ_CP014267_1_AXA72_RS02980	32.3
CP001037_1_Npun_R5070	NZ_CP014267_1_AXA72_RS01495	36.6
CP001037_1_Npun_R4434	NZ_CP014267_1_AXA72_RS02070	36.8
CP001037_1_Npun_F3946	NZ_CP014267_1_AXA72_RS02025	33.0
CP001037_1_Npun_R5570	NZ_CP014267_1_AXA72_RS01210	38.5
CP001037_1_Npun_R0467	NZ_CP014267_1_AXA72_RS01225	46.5
CP001037_1_Npun_F0173	NZ_CP014267_1_AXA72_RS02030	37.8
CP001037_1_Npun_R1007	NZ_CP014267_1_AXA72_RS01945	26.9
CP001037_1_Npun_R1007	NZ_CP014267_1_AXA72_RS01940	29.1
CP001037_1_Npun_R1357	NZ_CP014267_1_AXA72_RS03860	34.3
CP001037_1_Npun_R6492	NZ_CP014267_1_AXA72_RS02755	34.1
CP001037_1_Npun_R5202	NZ_CP014267_1_AXA72_RS01560	44.5
CP001037_1_Npun_R5202	NZ_CP014267_1_AXA72_RS00250	31.0
CP001037_1_Npun_F5156	NZ_CP014267_1_AXA72_RS03325	52.9
CP001037_1_Npun_F3849	NZ_CP014267_1_AXA72_RS02245	35.5
CP001037_1_Npun_F1146	NZ_CP014267_1_AXA72_RS03805	31.3
CP001037_1_Npun_F3884	NZ_CP014267_1_AXA72_RS03795	63.6
CP001037_1_Npun_F4406	NZ_CP014267_1_AXA72_RS03120	33.4
CP001037_1_Npun_F4406	NZ_CP014267_1_AXA72_RS03830	31.5
CP001037_1_Npun_R4417	NZ_CP014267_1_AXA72_RS03440	63.7
CP001037_1_Npun_R0629	NZ_CP014267_1_AXA72_RS01655	34.3
CP001037_1_Npun_R0629	NZ_CP014267_1_AXA72_RS03180	26.6
CP001037_1_Npun_F2153	NZ_CP014267_1_AXA72_RS03090	30.1
CP001037_1_Npun_F5712	NZ_CP014267_1_AXA72_RS03255	31.1
CP001037_1_Npun_F6044	NZ_CP014267_1_AXA72_RS00115	37.9
CP001037_1_Npun_F6024	NZ_CP014267_1_AXA72_RS02660	23.8
CP001037_1_Npun_F0097	NZ_CP014267_1_AXA72_RS03305	39.2
CP001037_1_Npun_R4969	NZ_CP014267_1_AXA72_RS01815	38.1
CP001037_1_Npun_R4387	NZ_CP014267_1_AXA72_RS01005	50.9
CP001037_1_Npun_R1720	NZ_CP014267_1_AXA72_RS02550	34.8
CP001037_1_Npun_R4372	NZ_CP014267_1_AXA72_RS01085	36.1
CP001037_1_Npun_F6373	NZ_CP014267_1_AXA72_RS00015	47.8
CP001037_1_Npun_F6373	NZ_CP014267_1_AXA72_RS00740	41.9
CP001037_1_Npun_R2359	NZ_CP014267_1_AXA72_RS01360	33.3
CP001037_1_Npun_R4557	NZ_CP014267_1_AXA72_RS00460	34.7
CP001037_1_Npun_F6355	NZ_CP014267_1_AXA72_RS00115	22.7
CP001037_1_Npun_R1983	NZ_CP014267_1_AXA72_RS03845	32.9
CP001037_1_Npun_R5741	NZ_CP014267_1_AXA72_RS02450	27.1
CP001037_1_Npun_R5741	NZ_CP014267_1_AXA72_RS02450	24.9
CP001037_1_Npun_R4939	NZ_CP014267_1_AXA72_RS01385	26.5
CP001037_1_Npun_R1564	NZ_CP014267_1_AXA72_RS00275	44.8
CP001037_1_Npun_F4226	NZ_CP014267_1_AXA72_RS00180	36.1
CP001037_1_Npun_R4322	NZ_CP014267_1_AXA72_RS03600	39.2
CP001037_1_Npun_F4872	NZ_CP014267_1_AXA72_RS02170	29.4
CP001037_1_Npun_F0185	NZ_CP014267_1_AXA72_RS00420	30.0
CP001037_1_Npun_F4344	NZ_CP014267_1_AXA72_RS00360	37.3
CP001037_1_Npun_R4351	NZ_CP014267_1_AXA72_RS03595	43.0
CP001037_1_Npun_F2753	NZ_CP014267_1_AXA72_RS00340	39.7
CP001037_1_Npun_F1087	NZ_CP014267_1_AXA72_RS03785	40.0
CP001037_1_Npun_F5857	NZ_CP014267_1_AXA72_RS03205	33.6
CP001037_1_Npun_F5347	NZ_CP014267_1_AXA72_RS01950	25.3
CP001037_1_Npun_R3812	NZ_CP014267_1_AXA72_RS01655	33.9
CP001037_1_Npun_R3812	NZ_CP014267_1_AXA72_RS03180	27.3
CP001037_1_Npun_F4034	NZ_CP014267_1_AXA72_RS00025	40.0
CP001037_1_Npun_F5584	NZ_CP014267_1_AXA72_RS00140	30.1
