CP001037_1_Npun_F6100	AL645882_2_SCO1958	57.0
CP001037_1_Npun_F6100	AL645882_2_SCO0918	37.2
CP001037_1_Npun_F6100	AL645882_2_SCO6517	34.5
CP001037_1_Npun_F6100	AL645882_2_SCO6719	33.6
CP001037_1_Npun_F6100	AL645882_2_SCO6010	33.3
CP001037_1_Npun_F6100	AL645882_2_SCO7400	34.2
CP001037_1_Npun_F1023	AL645882_2_SCO2951	53.3
CP001037_1_Npun_F1023	AL645882_2_SCO5261	57.3
CP001037_1_Npun_F3951	AL645882_2_SCO7822	36.4
CP001037_1_Npun_R4883	AL645882_2_SCO3192	29.2
CP001037_1_Npun_R3984	AL645882_2_SCO0887	42.6
CP001037_1_Npun_R3984	AL645882_2_SCO6792	33.3
CP001037_1_Npun_F2857	AL645882_2_SCO5586	44.9
CP001037_1_Npun_F2857	AL645882_2_SCO5580	35.8
CP001037_1_Npun_F6223	AL645882_2_SCO4492	40.9
CP001037_1_Npun_F5825	AL645882_2_SCO5594	38.6
CP001037_1_Npun_F4523	AL645882_2_SCO6799	30.8
CP001037_1_Npun_F4523	AL645882_2_SCO3477	28.0
CP001037_1_Npun_F4523	AL645882_2_SCO0741	27.9
CP001037_1_Npun_R5547	AL645882_2_SCO4600	57.9
CP001037_1_Npun_R5547	AL645882_2_SCO4563	50.3
CP001037_1_Npun_R3708	AL645882_2_SCO2373	29.6
CP001037_1_Npun_R3708	AL645882_2_SCO2344	29.3
CP001037_1_Npun_R3708	AL645882_2_SCO5810	30.8
CP001037_1_Npun_R3708	AL645882_2_SCO6822	28.8
CP001037_1_Npun_R3708	AL645882_2_SCO2536	30.5
CP001037_1_Npun_R3708	AL645882_2_SCO0680	32.4
CP001037_1_Npun_R3708	AL645882_2_SCO6483	31.1
CP001037_1_Npun_F4985	AL645882_2_SCO4654	55.7
CP001037_1_Npun_F4521	AL645882_2_SCO5208	28.3
CP001037_1_Npun_F3179	AL645882_2_SCO4898	35.9
CP001037_1_Npun_F3179	AL645882_2_SCO7539	23.5
CP001037_1_Npun_R4390	AL645882_2_SCO4702	54.7
CP001037_1_Npun_F4459	AL645882_2_SCO3896	36.4
CP001037_1_Npun_R4069	AL645882_2_SCO5738	25.8
CP001037_1_Npun_F5459	AL645882_2_SCO3127	32.9
CP001037_1_Npun_F5709	AL645882_2_SCO0171	41.2
CP001037_1_Npun_F1592	AL645882_2_SCO7622	46.4
CP001037_1_Npun_F5562	AL645882_2_SCO1316	38.9
CP001037_1_Npun_F2730	AL645882_2_SCO2837	39.1
CP001037_1_Npun_R2415	AL645882_2_SCO5509	25.6
CP001037_1_Npun_R4982	AL645882_2_SCO2054	40.9
CP001037_1_Npun_R4719	AL645882_2_SCO4887	29.6
CP001037_1_Npun_R1136	AL645882_2_SCO2095	29.7
